© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Final->BlackSig - 2019-04-13 08:24 PM
Workspace	My Projects
Project	hdMouse_Final
Analysis	BlackSig - 2019-04-13 08:24 PM
Date	Sat Apr 13 17:24:40 PDT 2019
Analysis ID	17688863

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Mouse OR Rat OR Human) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Final->BlackSig - 2019-04-13 08:24 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastrointestinal adenocarcinoma	Gastrointestinal adenocarcinoma	1.97E-04	 	 	 	 	DAPK2,SPSB1,LPAR1,TMC7,SIPA1,MEX3D,HID1,KATNAL1,FSD1,GRM3,AK3,DNAJB2,SETD3,DACT3,CORO2B,CDC37L1,TTYH2,PHYHIPL,SLC9A3R2,RIOK3,MLYCD,SH3GLB2,LRRC1,HSP90B1,PDZD7,PIK3C2B,POLR3D,EPB41L3,FBXO32,ICK,SSPN,H1F0,EPS15,SERPINB1,CCNG2,CD300E,WDR91,EPN2,RGS3,EPHB1,CA2,BMP2K,TPST1,SMAD7,TSPAN5,CLMN,SPECC1,CEPT1,RAB10,JPH1,PLCL1,FA2H,SH3GL1,RDH11,HAUS3,RASGEF1B,PSTPIP2,KCTD2,ELOVL5,DAAM1,PPP2R2A,OSBPL1A,HHATL,SCHIP1,LAMP1,PDE8A,APLP1,SHTN1,DAAM2,PEX5L,KCNK5,RPS6KA1,SPOUT1,RAC1,SH3BP5L,PRICKLE1,SNX30,MUM1,STXBP3,PPP1R16B,SLAIN1,TBC1D16,PROM1,KLHL4,CCM2,ATG3,MAPK8IP1,SYT11,TMPO,KIRREL3,FAM53B,SEPT8,INPP5J,ZCWPW1,USP30,ALDH6A1,PIP4K2A,HPS4,FAM83D,EFNB3,SEMA4D,SH3GL3,ST6GALNAC3,ZDHHC9,STX2,SGK2,NIPA1,FRMD8,AKTIP,RAB40C,XRCC6,MAGT1,HAPLN2,ABTB1,SHB,MAP7D1,SLC37A4,CCDC28B,SYNPR,RBPJL,LIPA,DLK2,PAFAH1B2,PRR5L,STK39,FEZ1,S1PR5,LBR,NKD1,SLC25A10,KIAA0930,ARSG,STX4,CC2D1B,PPM1A,KIF21A,EDEM2,SFRP1,CNP,KCNK13,TEX2,GARS,GSPT1,GLTP,ANKUB1,ZNF281,GPR61,VMP1,ZNF536,APBB1,TLL2,FRS3,SLC15A4,GPRC5B,SGCB,KDR,TPRN,GAL3ST1,LGI3,TMEM151A,BCL2L1,MBD2,GNAI1,SLC6A6,TF,PDE4A,GJC2,GPR37,PITPNA,LIMCH1,KCNA1,HCCS,MAG,FKBP4,TMBIM1,LZTS2,SLC26A11,ST3GAL4,MTA3,ADAMTSL4,PRKCZ,RTN3,SLC43A2,TRNT1,TPP1,MBP,INPP5F,TOR1AIP2,LCORL,COPS7B,VPS35,PAK1,RXRB,SPOP,LEPROT,KAZN,PUS7,ABLIM2,GSS,PLK3,ADAMTS20,ABHD5,ACSBG1,CYP51A1,MDM2,NLN,ATP6AP2,KAT2B,SARS,TLE1,MTMR2,MAN1A1,MBNL2,CRTAC1,MOG,INSC,MAP7,PROX2,PLS1,CLN8,MPND,ENOX1,ST18,STARD3,C21orf91,TFRC,GAS7,ANKRD13B,PRSS53,FAM13C,MFSD8,APP,TRIM59,PDGFC,PIGA,FBXL5,EGLN2,FRMD5,KCTD3,MAZ,P4HB,FGFR2,RASAL1,TSPAN2,SPOCK3,FHL1,SLCO3A1,WDR20,PCYT2,CHMP1B,BPNT1,KIF13B,PIGQ,GPT,MYO1D,TRIM2,CTSA,HMGCS1,GHITM,JPH4,DEPDC1B,SLC2A1,TRPV3,ZFAND5,PLP1,TMEFF1,LDB3,ADAP1,MCAM,NXT2,RUNDC3A,RNF112	272	
Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of phospholipid	2.02E-04	 	 	 	 	INPP5J,SLC6A6,KDR,INPP5F,PLEKHA2,PIK3C2B,MTMR2,PCYT2,PIP4K2A,PIGQ,ABHD5,PIGA,CLN8,GDE1,CEPT1,AGPAT4,RAC1	17	
Immunological Disease, Inflammatory Disease, Inflammatory Response, Neurological Disease, Organismal Injury and Abnormalities	experimental allergic encephalomyelitis (chronic relapsing)	Experimental allergic encephalomyelitis (chronic relapsing)	2.05E-04	 	 	 	 	MOG,MBP,PLP1	3	
Neurological Disease	hypomyelination	Hypomyelination	2.13E-04	 	 	 	 	GAL3ST1,ERBIN,MBP,GJC2,PLP1,MAG	6	
Tissue Morphology	density	Density of blood cells	2.23E-04	 	 	 	 	PLP1,RPS6KA1,APP,PRKCZ	4	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	large intestine carcinoma	Large intestine carcinoma	2.24E-04	 	 	 	 	DAPK2,SPSB1,LPAR1,TMC7,SIPA1,MEX3D,HID1,KATNAL1,FSD1,GRM3,AK3,DNAJB2,SETD3,DACT3,CORO2B,CDC37L1,TTYH2,PHYHIPL,SLC9A3R2,RIOK3,MLYCD,SH3GLB2,LRRC1,HSP90B1,PDZD7,PIK3C2B,POLR3D,EPB41L3,ICK,SSPN,H1F0,EPS15,SERPINB1,CCNG2,CD300E,WDR91,EPN2,RGS3,EPHB1,CA2,TPST1,SMAD7,TSPAN5,CLMN,SPECC1,CEPT1,RAB10,JPH1,PLCL1,FA2H,SH3GL1,RDH11,HAUS3,RASGEF1B,PSTPIP2,KCTD2,ELOVL5,DAAM1,PPP2R2A,OSBPL1A,HHATL,SCHIP1,LAMP1,PDE8A,APLP1,SHTN1,DAAM2,PEX5L,KCNK5,RPS6KA1,SPOUT1,RAC1,SH3BP5L,PRICKLE1,SNX30,MUM1,STXBP3,PPP1R16B,SLAIN1,TBC1D16,PROM1,KLHL4,CCM2,ATG3,MAPK8IP1,CAT,SYT11,TMPO,KIRREL3,FAM53B,SEPT8,INSIG1,INPP5J,ZCWPW1,ALDH6A1,PIP4K2A,HPS4,FAM83D,EFNB3,SEMA4D,SH3GL3,ST6GALNAC3,ZDHHC9,STX2,SGK2,NIPA1,FRMD8,AKTIP,RAB40C,XRCC6,MAGT1,HAPLN2,ABTB1,SHB,MAP7D1,SLC37A4,CCDC28B,SYNPR,RBPJL,LIPA,DLK2,PAFAH1B2,PRR5L,STK39,FEZ1,S1PR5,LBR,NKD1,SLC25A10,KIAA0930,ARSG,STX4,CC2D1B,PPM1A,KIF21A,EDEM2,SFRP1,CNP,KCNK13,TEX2,GARS,GSPT1,GLTP,ANKUB1,ZNF281,GPR61,ZNF536,APBB1,TLL2,FRS3,SLC15A4,GPRC5B,SGCB,KDR,TPRN,GAL3ST1,TMEM151A,BCL2L1,MBD2,GNAI1,SLC6A6,TF,PDE4A,GJC2,GPR37,PITPNA,LIMCH1,KCNA1,HCCS,MAG,FKBP4,TMBIM1,LZTS2,SLC26A11,ST3GAL4,MTA3,ADAMTSL4,PRKCZ,RTN3,SLC43A2,TRNT1,TPP1,MBP,INPP5F,TOR1AIP2,LCORL,COPS7B,VPS35,PAK1,RXRB,SPOP,LEPROT,KAZN,PUS7,ABLIM2,GSS,PLK3,ADAMTS20,ABHD5,ACSBG1,CYP51A1,MDM2,NLN,ATP6AP2,KAT2B,SARS,TLE1,MTMR2,MAN1A1,MBNL2,CRTAC1,MOG,INSC,MAP7,PROX2,IDI1,PLS1,CLN8,MPND,ENOX1,ST18,STARD3,C21orf91,TFRC,GAS7,ANKRD13B,PRSS53,FAM13C,MFSD8,APP,TRIM59,PDGFC,FBXL5,EGLN2,FRMD5,KCTD3,MAZ,P4HB,FGFR2,RASAL1,TSPAN2,SPOCK3,FHL1,SLCO3A1,WDR20,PCYT2,CHMP1B,BPNT1,KIF13B,PIGQ,GPT,MYO1D,TRIM2,CTSA,HMGCS1,GHITM,JPH4,DEPDC1B,SLC2A1,TRPV3,ZFAND5,TMEFF1,LDB3,ADAP1,MCAM,NXT2,RUNDC3A,RNF112	268	
Cancer, Organismal Injury and Abnormalities	frequency	Frequency of tumor	2.38E-04	 	 	 	 	FOXJ1,LPAR1,KLK6,TMC7,SIPA1,MEX3D,HID1,KATNAL1,GRM3,AK3,DNAJB2,DACT3,CORO2B,TTYH2,PHYHIPL,SLC9A3R2,RIOK3,SLC24A2,SRD5A1,LRRC1,SH3GLB2,HSP90B1,PDZD7,PIK3C2B,KLHL8,EPB41L3,FBXO32,ICK,AGPAT4,H1F0,SERPINB1,CCNG2,CD300E,EPN2,RGS3,EPHB1,CA2,BMP2K,TPST1,SMAD7,TSPAN5,CLMN,SPECC1,CEPT1,PLCL1,NFIL3,JPH1,FA2H,OLFML1,SH3GL1,HAUS3,PSTPIP2,ENPP4,KCTD2,ELOVL5,OSBPL1A,SCHIP1,LAMP1,APLP1,SHTN1,PEX5L,ACSL3,RPS6KA1,KCNK5,DIRC2,SPOUT1,RAC1,SH3BP5L,PRICKLE1,SNX30,MUM1,STXBP3,PPP1R16B,SLAIN1,TBC1D16,KLHL4,PROM1,CCM2,ATG3,MAPK8IP1,CAT,SYT11,TMPO,DGAT2,DHCR7,KIRREL3,SEPT8,INSIG1,URI1,ALDH6A1,USP30,PIP4K2A,HPS4,FAM83D,EFNB3,SEMA4D,SH3GL3,ST6GALNAC3,ZDHHC9,STX2,AKTIP,RAB40C,ATG4C,XRCC6,MAGT1,HAPLN2,ABTB1,SHB,MAP7D1,SLC37A4,SYNPR,RBPJL,TMEM206,STK39,CERS2,FEZ1,LBR,NAP1L4,KIAA0930,FPGT,ERBIN,KIF21A,SFRP1,CNP,TEX2,KCNK13,GSPT1,GLTP,GPR61,VMP1,ZNF536,CHN2,CTPS1,APBB1,TLL2,FRS3,C5orf30,GPRC5B,KDR,GJC3,TPRN,LGI3,TMEM151A,BCL2L1,SLC6A6,TF,PDE4A,GPR37,PITPNA,LIMCH1,PDE4B,KCNA1,HCCS,MAG,TFEB,FKTN,LZTS2,SLC26A11,MTA3,ADAMTSL4,PRKCZ,RTN3,TRNT1,PPP2CA,INPP5F,MBP,LCORL,PAK1,VPS35,BMF,SPOP,PUS7,ABLIM2,GSS,PLK3,ADAMTS20,FAIM2,CYP51A1,MDM2,ATP6AP2,PDXK,CEP97,KAT2B,SARS,TMOD1,TLE1,PAQR7,MTMR2,MAN1A1,MBNL2,CRTAC1,MAP7,INSC,PROX2,IDI1,PLS1,MPND,ENOX1,ST18,TTLL7,STARD3,C21orf91,TFRC,GAS7,FAM13C,BIN1,APP,TRIM59,PDGFC,PIGA,FBXL5,FRMD5,KCTD3,MAZ,P4HB,FGFR2,RASAL1,WSB2,TSPAN2,SPOCK3,FHL1,SLCO3A1,PCYT2,KIF13B,PIGQ,TSC22D3,MYO1D,CTSA,PPP2R5B,GHITM,JPH4,DEPDC1B,SLC2A1,WDR46,TRPV3,BPGM,PLP1,LDB3,MCAM	239	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	gastrointestinal tract cancer	Gastrointestinal tract cancer	2.50E-04	 	 	 	 	DAPK2,SPSB1,LPAR1,KLK6,TMC7,SIPA1,MEX3D,HID1,KATNAL1,FSD1,GRM3,AK3,DNAJB2,PES1,SETD3,DACT3,CORO2B,CDC37L1,TTYH2,PHYHIPL,SLC9A3R2,RIOK3,SRD5A1,MLYCD,SH3GLB2,LRRC1,HSP90B1,PDZD7,PIK3C2B,POLR3D,EPB41L3,GSN,FAM57A,FBXO32,ICK,SSPN,H1F0,EPS15,SERPINB1,CCNG2,CD300E,WDR91,EPN2,NDRG1,BCAS1,RGS3,EPHB1,CA2,BMP2K,TPST1,SMAD7,TSPAN5,CLMN,SPECC1,CEPT1,RAB10,JPH1,PLCL1,FA2H,SH3GL1,RDH11,HAUS3,RASGEF1B,PSTPIP2,KCTD2,ELOVL5,DAAM1,PPP2R2A,OSBPL1A,HHATL,SCHIP1,LAMP1,PDE8A,APLP1,SHTN1,DAAM2,PEX5L,KCNK5,RPS6KA1,SPOUT1,RAC1,SH3BP5L,PRICKLE1,SNX30,MUM1,STXBP3,EIF4H,PPP1R16B,SLAIN1,TBC1D16,PROM1,KLHL4,CCM2,ATG3,MAPK8IP1,CAT,SYT11,TMPO,KIRREL3,FAM53B,SEPT8,INSIG1,INPP5J,ZCWPW1,USP30,ALDH6A1,PIP4K2A,HPS4,FAM83D,EFNB3,SEMA4D,SH3GL3,ST6GALNAC3,ZDHHC9,STX2,SGK2,NIPA1,FRMD8,AKTIP,RAB40C,XRCC6,MAGT1,HAPLN2,ABTB1,SHB,MAP7D1,SLC37A4,CCDC28B,SYNPR,RBPJL,LIPA,DLK2,PAFAH1B2,PRR5L,STK39,FEZ1,S1PR5,LBR,NKD1,SLC25A10,C2orf69,KIAA0930,ARSG,STX4,CC2D1B,PPM1A,KIF21A,EDEM2,SFRP1,CNP,KCNK13,TEX2,GARS,GSPT1,GLTP,ANKUB1,ZNF281,GPR61,VMP1,ZNF536,CTPS1,APBB1,TLL2,FRS3,SLC15A4,GPRC5B,SGCB,KDR,TPRN,GAL3ST1,LGI3,TMEM151A,BCL2L1,MBD2,GNAI1,NUDT3,SLC6A6,TF,PDE4A,GJC2,GPR37,PITPNA,LIMCH1,PDE4B,KCNA1,HCCS,MAG,FKBP4,TMBIM1,LZTS2,SLC26A11,ST3GAL4,MTA3,ADAMTSL4,PRKCZ,RTN3,SLC43A2,TRNT1,TPP1,MBP,INPP5F,TOR1AIP2,LCORL,COPS7B,VPS35,PAK1,RXRB,SPOP,LEPROT,KAZN,PUS7,ABLIM2,GSS,PLK3,ADAMTS20,ABHD5,ACSBG1,CYP51A1,MDM2,NLN,ATP6AP2,KAT2B,SARS,PAICS,TLE1,MTMR2,MAN1A1,MBNL2,CRTAC1,MOG,INSC,MAP7,PROX2,IDI1,PLS1,CLN8,MPND,ENOX1,ST18,STARD3,C21orf91,TFRC,GAS7,ANKRD13B,PRSS53,FAM13C,MFSD8,APP,TRIM59,PDGFC,PIGA,FBXL5,EGLN2,FRMD5,KCTD3,MAZ,P4HB,FGFR2,RASAL1,TSPAN2,SPOCK3,FHL1,SLCO3A1,WDR20,PCYT2,CHMP1B,BPNT1,KIF13B,PIGQ,GPT,MYO1D,TRIM2,CTSA,HMGCS1,GHITM,JPH4,RNF141,DEPDC1B,SLC2A1,TRPV3,ZFAND5,PLP1,TMEFF1,LDB3,ADAP1,MCAM,NXT2,RUNDC3A,RNF112	289	
Neurological Disease, Skeletal and Muscular Disorders	neuromuscular disease	Neuromuscular disease	2.51E-04	 	 	 	 	TF,PDE4A,NDRG1,SPOCK3,RAB6A,PDE4B,CNP,MAN1A1,KCNA1,BCAS1,MBNL2,FKBP4,CA2,DNAJB2,MOG,XRCC6,TSC22D3,TPD52,CORO2B,APBB1,DHCR7,SYNPR,SRD5A1,GHITM,MBP,KDR,HSP90B1,VPS35,PAK1,ALDH6A1,APP,Cd59a,KAZN,S1PR5,LAMP1,APLP1,DAAM2,TMEFF1,CYP51A1,MCAM,BCL2L1,ATP6AP2,EFNB3	43	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of phosphatidic acid	3.20E-04	 	 	 	 	INPP5J,INPP5F,PLEKHA2,PIK3C2B,MTMR2,PCYT2,PIP4K2A,PIGQ,ABHD5,PIGA,CEPT1,AGPAT4,RAC1	13	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	Charcot-Marie-Tooth disease type 2	Charcot-Marie-Tooth disease type 2	3.21E-04	 	 	 	 	DNAJB2,GARS,RAB7A,TRIM2,JPH1	5	
Cell Morphology, Hematological System Development and Function, Inflammatory Response, Nervous System Development and Function	area	Area of microglia	3.38E-04	 	 	 	 	PLP1,APP	2	
Cellular Assembly and Organization	binding	Binding of myofilaments	3.38E-04	 	 	 	 	GSN,FHL1	2	
Cellular Movement	cell movement	Cell movement of lung carcinoma cells	3.38E-04	 	 	 	 	LIPA,RAB7A	2	
Cellular Compromise	destabilization	Destabilization of actin filaments	3.38E-04	 	 	 	 	APP,APBB1	2	
Developmental Disorder, Hereditary Disorder, Metabolic Disease, Neurological Disease, Organismal Injury and Abnormalities	late-infantile neuronal ceroid lipofuscinosis	Late-infantile neuronal ceroid lipofuscinosis	3.38E-04	 	 	 	 	MFSD8,TPP1	2	
Cell Morphology, Cellular Assembly and Organization	reorientation	Reorientation of actin cytoskeleton	3.38E-04	 	 	 	 	PAK1,RAC1	2	
Cellular Assembly and Organization, Cellular Compromise	retraction	Retraction of plasma membrane projections	3.38E-04	 	 	 	 	MBP,APP	2	
Tissue Development	tubulation	Tubulation of Golgi apparatus	3.38E-04	 	 	 	 	RAB33B,RAB6A	2	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of phosphatidic acid	3.44E-04	 	 	 	 	INPP5J,INPP5F,PLEKHA2,PIK3C2B,MTMR2,PCYT2,PIP4K2A,PIGQ,ABHD5,PIGA,GDE1,CEPT1,AGPAT4,RAC1	14	
Organismal Injury and Abnormalities	benign lesion	Benign lesion	3.45E-04	 	 	 	 	FGFR2,SEMA4D,SH3GL3,SPSB1,LPAR1,ERBIN,SNX30,NDRG1,GPR37,STX2,MEX3D,SFRP1,CNP,LDLRAD4,CA2,CCM2,GLTP,LZTS2,DACT3,CLMN,PRKCZ,JPH1,C5orf30,DHCR7,DGAT2,SLC9A3R2,SH3GL1,SRD5A1,HAUS3,KDR,PAK1,RXRB,PIK3C2B,APP,SPOP,SLC2A1,PDGFC,OSBPL1A,EPB41L3,FAM57A,PLP1,RPS6KA1,BCL2L1,CAVIN2	44	
Cancer, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	muscle cancer	Muscle cancer	3.53E-04	 	 	 	 	FGFR2,KDR,MDM2,BCL2L1	4	
Cell Morphology, Organismal Injury and Abnormalities	swelling	Swelling of neurons	3.53E-04	 	 	 	 	PLP1,APP,SLC26A11,CNP	4	
Cell Death and Survival	activation-induced cell death	Activation-induced cell death of T lymphocytes	3.74E-04	 	 	 	 	SLC6A6,MOG,DNAJA3,TSC22D3,BCL2L1,RAC1	6	
Cell Morphology, Nervous System Development and Function, Organ Morphology, Organismal Development, Tissue Morphology	morphology	Morphology of Purkinje cells	3.91E-04	 	 	 	 	MAPK8IP1,PITPNA,FAIM2,ARSG,MDM2,TPP1,FA2H	7	
Lipid Metabolism, Small Molecule Biochemistry	metabolism	Metabolism of sphingolipid	3.98E-04	 	 	 	 	GAL3ST1,MAP7,GLTP,ST6GALNAC3,CLN8,ALDH3B1,APP,BCL2L1,CTSA,CERS2,FA2H	11	
Cellular Assembly and Organization, Cellular Function and Maintenance	organization	Microtubule dynamics	3.98E-04	 	 	 	 	FOXJ1,LPAR1,ERBIN,CNP,FSD1,SLAIN1,MOG,MAP7,MAPK8IP1,PLS1,MID1IP1,KIRREL3,GAS7,SLC9A3R2,INPP5J,Ptprd,KDR,APP,TBC1D30,EPB41L3,SEPT7,GSN,ICK,EPS15,EFNB3,FGFR2,SEMA4D,GJC2,NDRG1,STX2,PITPNA,SGK2,CHMP1B,MAG,EPHB1,FKBP4,KIF13B,BMP2K,CLMN,RAB10,RTN3,PRKCZ,CCDC28B,PPP2CA,MBP,PAK1,DAAM1,FEZ1,PLK3,SHTN1,ADAP1,RAC1	52	
Nervous System Development and Function	morphology	Morphology of nervous system	4.00E-04	 	 	 	 	FGFR2,SH3GL3,FOXJ1,LPAR1,ERBIN,GJC2,GPR37,STXBP3,PITPNA,SLC25A19,MTMR2,CNP,KCNA1,MAG,EPHB1,MBNL2,AKTIP,PROM1,CRTAC1,MOG,XRCC6,MAPK8IP1,CAT,APBB1,TPP1,DHCR7,FA2H,Ptprd,LIPA,SH3GL1,MBP,VPS35,PAK1,APP,SLC2A1,GAL3ST1,EPB41L3,LAMP1,PLP1,FAIM2,ARSG,MDM2,BCL2L1,RAC1,EFNB3	45	
Cellular Compromise, Inflammatory Response	degranulation	Degranulation of cells	4.11E-04	 	 	 	 	SERPINB1,TF,RAB6A,GOLGA7,TMBIM1,RAB7A,XRCC6,MAGT1,CAT,ALDH3B1,CTSA,CDC37L1,RAB10,SLC15A4,DHCR7,PAFAH1B2,PAK1,ENPP4,APP,TMEM30A,LAMP1,PIGA,SVIP,GSN,DUSP7,C6orf120,ATP6AP2,RAC1,PDXK	29	
Neurological Disease	peripheral neuropathy	Peripheral neuropathy	4.16E-04	 	 	 	 	NDRG1,GJC2,DCTN2,NIPA1,MTMR2,MAG,S1PR5,DNAJB2,GARS,RAB7A,PLP1,TRIM2,JPH1,FA2H	14	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	polyneuropathy	Autosomal recessive polyneuropathy	4.25E-04	 	 	 	 	DNAJB2,GJC2,NDRG1,TRIM2,MTMR2,MAG,FA2H	7	
Cancer, Gastrointestinal Disease, Organismal Injury and Abnormalities	malignant neoplasm of large intestine	Malignant neoplasm of large intestine	4.43E-04	 	 	 	 	DAPK2,SPSB1,LPAR1,KLK6,TMC7,SIPA1,MEX3D,HID1,KATNAL1,FSD1,GRM3,AK3,DNAJB2,SETD3,DACT3,CORO2B,CDC37L1,TTYH2,PHYHIPL,SLC9A3R2,RIOK3,SRD5A1,MLYCD,SH3GLB2,LRRC1,HSP90B1,PDZD7,PIK3C2B,POLR3D,EPB41L3,GSN,ICK,SSPN,H1F0,EPS15,SERPINB1,CCNG2,CD300E,WDR91,EPN2,NDRG1,BCAS1,RGS3,EPHB1,CA2,TPST1,SMAD7,TSPAN5,CLMN,SPECC1,CEPT1,RAB10,JPH1,PLCL1,FA2H,SH3GL1,RDH11,HAUS3,RASGEF1B,PSTPIP2,KCTD2,ELOVL5,DAAM1,PPP2R2A,OSBPL1A,HHATL,SCHIP1,LAMP1,PDE8A,APLP1,SHTN1,DAAM2,PEX5L,KCNK5,RPS6KA1,SPOUT1,RAC1,SH3BP5L,PRICKLE1,SNX30,MUM1,STXBP3,EIF4H,PPP1R16B,SLAIN1,TBC1D16,PROM1,KLHL4,CCM2,ATG3,MAPK8IP1,CAT,SYT11,TMPO,KIRREL3,FAM53B,SEPT8,INSIG1,INPP5J,ZCWPW1,ALDH6A1,PIP4K2A,HPS4,FAM83D,EFNB3,SEMA4D,SH3GL3,ST6GALNAC3,ZDHHC9,STX2,SGK2,NIPA1,FRMD8,AKTIP,RAB40C,XRCC6,MAGT1,HAPLN2,ABTB1,SHB,MAP7D1,SLC37A4,CCDC28B,SYNPR,RBPJL,LIPA,DLK2,PAFAH1B2,PRR5L,STK39,FEZ1,S1PR5,LBR,NKD1,SLC25A10,KIAA0930,ARSG,STX4,CC2D1B,PPM1A,KIF21A,EDEM2,SFRP1,CNP,KCNK13,TEX2,GARS,GSPT1,GLTP,ANKUB1,ZNF281,GPR61,ZNF536,APBB1,TLL2,FRS3,SLC15A4,GPRC5B,SGCB,KDR,TPRN,GAL3ST1,TMEM151A,BCL2L1,MBD2,GNAI1,NUDT3,SLC6A6,TF,PDE4A,GJC2,GPR37,PITPNA,LIMCH1,PDE4B,KCNA1,HCCS,MAG,FKBP4,TMBIM1,LZTS2,SLC26A11,ST3GAL4,MTA3,ADAMTSL4,PRKCZ,RTN3,SLC43A2,TRNT1,TPP1,MBP,INPP5F,TOR1AIP2,LCORL,COPS7B,VPS35,PAK1,RXRB,SPOP,LEPROT,KAZN,PUS7,ABLIM2,GSS,PLK3,ADAMTS20,ABHD5,ACSBG1,CYP51A1,MDM2,NLN,ATP6AP2,KAT2B,SARS,PAICS,TLE1,MTMR2,MAN1A1,MBNL2,CRTAC1,MOG,INSC,MAP7,PROX2,IDI1,PLS1,CLN8,MPND,ENOX1,ST18,STARD3,C21orf91,TFRC,GAS7,ANKRD13B,PRSS53,FAM13C,MFSD8,APP,TRIM59,PDGFC,FBXL5,EGLN2,FRMD5,KCTD3,MAZ,P4HB,FGFR2,RASAL1,TSPAN2,SPOCK3,FHL1,SLCO3A1,WDR20,PCYT2,CHMP1B,BPNT1,KIF13B,PIGQ,GPT,MYO1D,TRIM2,CTSA,HMGCS1,GHITM,JPH4,DEPDC1B,SLC2A1,TRPV3,ZFAND5,TMEFF1,LDB3,ADAP1,MCAM,NXT2,RUNDC3A,RNF112	277	
Organismal Development	size	Size of body	4.56E-04	 	 	 	 	FGFR2,SH3GL3,RDH16,FOXJ1,TSPAN2,LPAR1,SLC6A6,NDRG1,STXBP3,PITPNA,MTMR2,MBNL2,FKBP4,TPST1,XRCC6,SMAD7,MAPK8IP1,SETD3,TSC22D3,DACT3,CTSA,APBB1,SLC37A4,NFIL3,DGAT2,Ptprd,SGCB,INSIG1,LIPA,SH3GL1,JPH4,BMF,APP,Cd59a,FEZ1,ABHD5,APLP1,PLP1,MDM2,H1F0	40	
Cellular Assembly and Organization	development	Development of cytoplasm	4.69E-04	 	 	 	 	LPAR1,LIMCH1,CNP,TFEB,FKBP4,PES1,ATG4C,RAB7A,ATG3,VMP1,RTKN,ANKRD13B,GAS7,TMEFF2,INPP5J,WIPI1,PAK1,BIN1,APP,FEZ1,RAB33B,LAMP1,GSN,BCL2L1,RAC1	25	
Cell Morphology, Cellular Assembly and Organization, Cellular Function and Maintenance	fluidity	Fluidity of plasma membrane	4.80E-04	 	 	 	 	CAT,APP,CERS2	3	
Cell Cycle, Hair and Skin Development and Function	G2/M phase	G2/M phase of epithelial cell lines	4.80E-04	 	 	 	 	PLK3,PPM1A,PPP2CA	3	
Cell Morphology, Nervous System Development and Function	morphology	Morphology of neuroglia	4.83E-04	 	 	 	 	GAL3ST1,FGFR2,LPAR1,ERBIN,MBP,GJC2,PLP1,APP,ARSG,MAG,FA2H	11	
Cell Death and Survival, Cellular Compromise, Neurological Disease, Tissue Morphology	neurodegeneration	Neurodegeneration of neurites	4.92E-04	 	 	 	 	FGFR2,TSPAN2,PLP1,APP,CNP,MTMR2,MAG,NFIL3	8	
Nervous System Development and Function	development	Development of central nervous system	5.01E-04	 	 	 	 	FGFR2,SH3GL3,FOXJ1,TSPAN2,STXBP3,CNP,KCNA1,MAG,EPHB1,AKTIP,CRTAC1,MOG,SOX12,APBB1,DHCR7,KIRREL3,Ptprd,SH3GL1,MBP,PAK1,APP,PDGFC,PIGA,APLP1,DAAM2,PLP1,FAIM2,MDM2,BCL2L1,RAC1,EFNB3,RNF112	32	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of phosphatidylinositol	5.21E-04	 	 	 	 	INPP5J,PIGQ,PIGA,INPP5F,PLEKHA2,PIK3C2B,MTMR2,RAC1,PIP4K2A	9	
Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	localized cutaneous leishmaniasis	Localized cutaneous leishmaniasis	5.29E-04	 	 	 	 	PDE8A,PDE4A,CYP51A1,PDE4B	4	
Lipid Metabolism, Small Molecule Biochemistry	metabolism	Fatty acid metabolism	5.59E-04	 	 	 	 	HACD3,PITPNA,SLCO3A1,SC5D,ELOVL6,MID1IP1,STARD3,ELOVL7,SLC9A3R2,FA2H,INSIG1,LIPA,MLYCD,RXRB,APP,ELOVL5,MSMO1,TMEM30A,GAL3ST1,SLC25A10,LPGAT1,GSN,PLP1,ACSL3,ACSBG1,SSPN,RAC1	27	
Post-Translational Modification	lipidation	Lipidation of protein	5.61E-04	 	 	 	 	PIGQ,PPM1A,PIGA,ABHD17B,ZDHHC9,ZDHHC20	6	
