© 2000-2022 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->tissueQ175sig - 2022-03-03 08:59 PM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	tissueQ175sig - 2022-03-03 08:59 PM
Date	Thu Mar 03 17:59:52 PST 2022
Analysis ID	39284699

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->HD_Myelination_Paper->tissueQ175sig - 2022-03-03 08:59 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
tissueQ175sig - 2022-03-03 08:59 PM	 	NR4A3	 	ligand-dependent nuclear receptor	 	1.980	 	0.077	1.828	3.21E-01	MFN2,PDPR,SDHB,UQCRC2	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	NGF	 	growth factor	Activated	2.372	 	0.098	2.085	3.35E-01	CRYAB,DPYSL5,GAP43,GRIN1,HTT,MAP2,NOS1,SEMA6D,SHTN1,UNC5C	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	sphingosine-1-phosphate	 	chemical - endogenous mammalian	Activated	2.314	 	0.048	2.202	3.36E-01	ENPP2,GAP43,HDAC2,NCAM1,S1PR1,SORCS2	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	staurosporine	 	chemical drug	Activated	2.000	 	-0.028	2.056	3.53E-01	CA2,IL1RAP,MFN2,PHB,S1PR1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	cyclosporin A	 	biologic drug	Inhibited	-3.199	 	-0.046	-3.021	3.68E-01	ABLIM1,APOE,CADM3,CBLB,CD200,CDH11,CLU,FASN,HS2ST1,HSPD1,ITPR1,MDH2,NOS1,SLC8A1,SYT7,VDAC2	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	SP3	 	transcription regulator	Activated	2.201	 	0.077	2.032	3.80E-01	ADH5,DHFR,EIF2AK2,GRIN1,ITGB8,MAT2A,NOS1,SLC4A7	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	RAF1	 	kinase	Inhibited	-2.828	 	0.135	-3.209	3.95E-01	ACAT2,CA2,CHN1,CRYAB,IGBP1,PLEC,RTCB,TSC22D1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	SCD	 	enzyme	 	-1.980	 	-0.044	-1.868	4.05E-01	ACACA,AGPAT4,DAGLB,FA2H,FASN,HMGCS1,LIPE	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	genistein	 	chemical drug	Activated	2.538	 	0.042	2.405	4.22E-01	AP3B2,ATP6AP1,ATP6V1A,ATP6V1H,CDC73,CLU,HS2ST1,MAOA,NCOR1,PLA2G7,PLBD2,PLTP,RAB14,SLC4A4	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	filgrastim	 	biologic drug	 	1.884	 	-0.037	2.025	4.30E-01	ACSL4,ARRB1,ATP9A,CLU,ENO1,FA2H,IL1RAP,LAP3,METTL7A,PDE4B,PRDX2,PRKAR2A,S1PR1,SERPINB1,TSC22D1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	EDN1	 	cytokine	 	1.964	 	0.118	1.732	4.87E-01	ANXA4,ANXA6,ATP2A2,ENAH,PRKCB,RAB3A,SLC8A1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	PAX6	 	transcription regulator	 	1.960	 	0.037	1.888	5.07E-01	CDH8,CRYAB,GAA,GAB1,MTMR2,NCAM1,PCSK2	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	CHUK	 	kinase	Inhibited	-2.219	 	0.121	-2.488	1.00E00	CLU,ENAH,ENPP2,ITM2B,MAT2A	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	CNR1	 	g-protein coupled receptor	Inhibited	-2.000	 	0.067	-2.135	1.00E00	ACACA,APOE,FASN,GAD1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	ETV6-RUNX1	 	fusion gene/product	Inhibited	-2.438	 	-0.109	-2.172	1.00E00	ABLIM1,PDE4B,RAB24,RGS19,SLC33A1,SNAP91	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	IKBKB	 	kinase	Inhibited	-2.408	 	0.093	-2.632	1.00E00	CBLB,CLU,ENPP2,FASN,FSCN1,LIPE,MAT2A	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	IKBKG	 	kinase	 	-1.982	 	0.108	-2.197	1.00E00	ATP2A2,CLU,ENPP2,RYR2	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	KLF4	 	transcription regulator	Activated	2.424	 	0.079	2.192	1.00E00	ALCAM,ATP2A2,Macf1,MLST8,MSI2,PPP2CA,SERPINA1,SLC4A7,TF	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	NCOA1	 	transcription regulator	Inhibited	-2.000	 	-0.032	-1.936	1.00E00	ACSL4,ADAM22,DGKQ,PHB2	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	NFkB (complex)	 	complex	Activated	2.384	 	0.131	1.916	1.00E00	ALDH1B1,APOE,ATP2A2,BLVRA,CLU,Cyb5r3,GAD1,GAP43,GRIN1,ITGB8,ITPR1,NAMPT,NCAM1,NOS1,PIP5K1A,RAB3C	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	NR1H3	 	ligand-dependent nuclear receptor	Inhibited	-2.199	 	0.017	-2.236	1.00E00	ACACA,APOE,FASN,GSTP1,HK1,PLTP,SYN1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	SOX2	 	transcription regulator	Inhibited	-2.840	 	0.047	-3.022	1.00E00	FA2H,GAB1,GJC3,LPAR1,Macf1,MTMR10,PLAAT3,PLLP,PPP2CA,QKI,SERINC5,SERPINA1,TF,TSPAN2,UGT8	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	SRF	 	transcription regulator	Activated	2.000	 	0.064	1.872	1.00E00	GPM6A,MRPS35,OPA3,PDCD10,PDLIM7,SEMA6D,SLC8A1,SNX2,WDR1,ZMYM2	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	VCAN	 	other	Activated	2.219	 	0.014	2.187	1.00E00	APOE,CLU,CPE,ENPP2,FBLN5	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	VEGFA	 	growth factor	Activated	2.064	 	0.114	1.728	1.00E00	ADH5,HK1,LIPE,MDH2,RAB5A,SDHB,SET,SHMT2,SLC25A5	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	WNT3A	 	cytokine	Inhibited	-2.246	 	0.061	-2.447	1.00E00	ACADS,CAMK4,GAP43,NCAM1,NDUFAF1,NDUFS2,SDHA,SDHC,SERPINB1,SSTR2,UQCRC1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	etoposide	 	chemical drug	 	-1.982	 	0.077	-2.136	1.00E00	BIN1,CA2,FASN,HK1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	hydrocortisone	 	chemical - endogenous mammalian	Inhibited	-2.000	 	0.027	-2.054	1.00E00	BCLAF1,CDH11,GAP43,GLUL,HSPD1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	palmitic acid	 	chemical - endogenous mammalian	Inhibited	-2.407	 	0.054	-2.538	1.00E00	ACACA,CPE,CS,FASN,MMUT,SLC25A4	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	prostaglandin E2	 	chemical - endogenous mammalian	Activated	2.000	 	0.021	1.958	1.00E00	FASN,FSCN1,PDE4B,RAB5A,TSC22D1	 	
tissueQ175sig - 2022-03-03 08:59 PM	 	resveratrol	 	chemical drug	Activated	2.200	 	-0.024	2.254	1.00E00	BSG,CS,FASN,NDUFA13,UQCRC2	 	

Causal Networks for My Projects->HD_Myelination_Paper->tissueQ175sig - 2022-03-03 08:59 PM
Master Regulator	Molecule Type	Expr Log Ratio	Depth	Predicted Activation State	Notes	Activation z-score	p-value of overlap	Network bias-corrected p-value	Participating regulators	Target molecules in dataset	Causal network	Target-connected regulators	Relationships Between Master Regulators(Increases/Downstream)	Relationships Between Master Regulators(Decreases/Downstream)	Relationships Between Master Regulators(Affects/Downstream)	Relationships Between Master Regulators(Increases/Upstream)	Relationships Between Master Regulators(Decreases/Upstream)	Relationships Between Master Regulators(Affects/Upstream)	Relationships Between Master Regulators(Increases/Both)	Relationships Between Master Regulators(Decreases/Both)	Relationships Between Master Regulators(Affects/Both)	
ONC206	chemical drug	 	2	Inhibited	 	-2.502	2.89E-16	1.00E-04	CLPP,DRD2,ONC206	ACADS,CRYAB,CS,ECI1,ENO1,GAD1,HSPD1,IDH3A,ITGB8,LIPE,LONP1,MDH2,PCSK2,PDHA1,PDHB,PHB,PHB2,PRDX3,SDHA,SDHB,SDHC,SLC25A11,SLC25A4,SUCLG1,TALDO1,TKT,UQCRC1	27 (3)	2	 	 	 	CLPP	DRD2	 	 	 	 	
gilteritinib	chemical drug	 	3	 	 	0.718	3.08E-16	3.00E-04	Akt,AKT1,ALK,AMPK,Ap1,ASCL1,ATF2,AXL,CASP8,CCND1,CEBPB,CHUK,Creb,CREB1,CRKL,DDIT3,EDN1,EGFR,EIF4E,EIF4EBP1,ERK,ERK1/2,ESR1,estrogen receptor,ETV5,FLT3,FOS,FOXO4,GATA4,gilteritinib,Ikb,JUN,JUNB,MAP2,MAP2K1,MAPK1,MAPK12,MAPKAPK2,MAPT,MEF2C,MKNK1,MMP2,MTOR,MYC,MYCN,NCOA2,Nfat (family),NFkB (complex),NFKBIA,NOS2,Notch,NPPB,P38 MAPK,PPARG,PTPN11,RAPGEF1,RELA,SIRT1,SMAD2,SMAD3,SMAD4,SP1,SRF,STAT5a/b,STAT6,TLR3,TP53,TP73,TSC2,YAP1	ABCB8,ACADS,ACAT1,ACAT2,ACSL4,ACSL6,ADAM11,ADAP1,ADCY1,ADH5,ADSS2,AHCYL1,AKAP5,ALDH9A1,ANO10,ANXA6,AP3D1,AP3M2,ARFIP2,ARHGEF7,ARPP19,ASF1A,ASL,ATAD3A,ATP6V0C,ATP6V1A,ATP6V1B2,ATP6V1H,BASP1,BDH1,BIN1,BLVRA,C1QBP,Cabp1,CAMKK2,CAMKV,CBWD1,CCDC85A,CDA,CDH8,CHL1,CKB,CLPX,CLTC,CLU,CLUH,CNRIP1,CNTNAP2,COQ3,COQ4,CPE,CRABP1,CRHBP,Crip2,CRYL1,CSAD,CSE1L,CSMD3,CTNNA2,CTTN,Cyb5r3,DBI,DDR1,DLG2,DMWD,DNAJA2,DNAJA3,DNAJB2,DNM1L,EIF2AK2,ENOPH1,EPHX1,ERBIN,EXOSC8,FBXO7,FGF13,FKBP4,FLOT2,FUT11,GAA,GAB1,GABPA,GAD1,Gar1,GCSH,GDI2,GLS,GNA12,GNAZ,GNB1,GOLGA2,GOLGA4,GOT2,GPD2,HABP2,HDAC2,HDLBP,HMOX2,HOMER2,HTRA2,ICAM5,IDH3A,IGBP1,IL1RAP,ISCU,ITGB8,ITM2B,LAMA2,LAP3,LIMS1,LIPE,LY6H,Macf1,MAOA,MAP1A,Marcks,MAST3,MAT2A,MCAT,MDH2,MECP2,METTL7A,MICOS10,MLF2,MMUT,MPDZ,MRPL1,MRPL10,MRPL18,NACA,NAP1L4,NAP1L5,NDUFAF1,NFS1,NIBAN2,NID2,Nrxn3,NUBP1,OPA3,PADI2,PAK3,PCDH10,PCK2,PCLO,PCSK2,PCYT2,PDCD10,PDHB,PDK3,PDLIM7,PEX19,PHB2,PIP5K1A,PLA2G7,PLEC,PLTP,POLR1C,POLR2C,PRDX3,PRKAR2A,PRKCB,PSMA3,PSMB4,PTPRS,QDPR,RAB14,RAB30,RAB35,RAB3A,RAB3C,RAB5A,RABEP1,RAP1GAP,RAP2A,RAP2B,RASGRF1,RHOG,RILPL1,RNPEP,ROBO2,RPLP0,RPS15,RPS28,SCAMP3,SDHA,SDHB,SDHC,SEC31A,SERINC5,SERPINB1,SERPINC1,SEZ6,SFXN1,SHTN1,SLC25A5,SLC4A4,SLC4A7,SLC8A1,SMARCB1,SNAP91,SNX3,SPAG9,SSTR2,ST13,STK25,STRN4,STT3B,STX12,STXBP5,SUCLG1,SYT2,SYT7,TALDO1,TCERG1,TKT,TMOD1,TP53BP1,TPPP,TSC22D1,TSPAN13,TTC3,TTR,UQCRC1,UQCRC2,USP15,USP33,USP8,VDAC2,VDAC3,VPS13D,VPS35,WDR1,WWP1,YARS1,YWHAZ	235 (70)	66	 	 	 	 	ERK	 	 	 	 	
lidocaine	chemical drug	 	3	 	 	1.458	4.10E-16	4.00E-04	2-amino-1-methyl-6-phenylimidazo-4-5-b-pyridine,ADAM10,aflatoxin B1,Akt,AR,aristolochic acid I,ATM,BCL6,benzo(a)pyrene,Calcineurin protein(s),CASP3,CCND1,CEBPB,CHEK2,Creb,CREB1,CYP1A1,CYP1A2,DDIT3,DICER1,EGFR,EIF4E,EIF4EBP1,EPAS1,ERK,ERK1/2,ESR1,estrogen receptor,ETV5,FOS,FOSL1,GATA2,GATA4,HIF1A,HSF1,IL18,JUN,L-serine,lidocaine,MAP2K1,Mapk,MAPK1,MAPK3,MAPK9,MAPKAPK2,MAPT,Mek,MITF,MKNK1,MYC,NFE2L2,NFkB (complex),NFKBIA,NOS3,NR3C1,P38 MAPK,PGR,Ppar,PPARG,PRKCD,PRKN,PTEN,PTPN11,RB1,RELA,ROCK1,SCN5A,SLC6A3,SREBF1,SREBF2,STAT1,STAT3,STAT5a/b,tamoxifen,THRB,TP53	ABCB8,ABLIM1,ACADS,ACAT1,ACAT2,ACOT9,ACSL6,ACSS1,ADCY1,ADH5,ADSS2,AGPAT3,AGPAT4,AHCYL1,AKAP5,AKR7A2,ALCAM,ALDH1B1,ALDH9A1,ANK3,ANO10,ANXA6,AP3D1,AP3M2,ARFIP2,ARPP19,ARPP21,ASF1A,ASL,ASPH,ATAD3A,ATP6AP1,ATP6V1A,ATP6V1B2,ATP6V1H,BCLAF1,BDH1,BIN1,BLVRA,BSG,C1QBP,CA11,Cabp1,CADM3,CAMK4,CAMKK2,CAMKV,CBLB,CBWD1,CCDC85A,CD200,CDA,CDH8,CDK5,CHL1,CKB,CLPX,CLUH,CNTNAP2,COQ3,COQ4,CPE,CRABP1,CRHBP,Crip2,CRYL1,CSAD,CSMD3,CSTF3,CTNNA2,Cyb5r3,DBI,DGKQ,DLG2,DMWD,DNAJA2,DNAJA3,DNAJB1,Dst,ELOVL4,ENAH,ENOPH1,EXOSC8,FBLN5,FLOT1,FLOT2,FN3K,FUT11,GAA,GAB1,GABPA,GAD1,Gar1,GCSH,GDI2,GLS,GNA12,GNAZ,GNB1,GOLGA2,GOLGA4,GOT2,GPLD1,GPRIN1,GRM5,GRM7,GSTM2,HCLS1,HDLBP,HK1,HMOX2,HOMER2,HTRA2,HTT,IBA57,IFT140,IGBP1,IGSF1,IL1RAP,ISCU,LAMA2,LAP3,LIPE,Macf1,MAOA,MAP1A,MAP3K5,MAST3,MCAT,MECP2,METTL7A,MICOS10,MLF2,MMUT,MPDZ,MRAS,MRPL1,MRPL10,MRPL18,MRPL55,MRPL58,NAP1L4,NAP1L5,NCOR1,NDUFA13,NDUFAF1,NFS1,NGEF,NIBAN2,NID2,NOS1,NUBP1,NUCB2,NUDCD2,NUDT7,OXCT1,PADI2,PAK3,PCDH10,PCK2,PCLO,PCSK2,PCYT2,PDK3,PDLIM7,PEX19,PHACTR1,PHB2,PHLPP1,PICK1,PLA2G7,PLEC,PMPCB,POLR1C,POLR2C,POR,PRDX2,PRDX3,PRDX6,PRKCB,PSMA3,PSMB4,PTPRN2,PTPRS,QKI,RAB14,RAB30,RAB35,RAB3C,RAB5A,RAP1GAP,RAP2B,RASGRF1,RETREG3,RHOG,RILPL1,ROBO2,RPLP0,RPS15,RPS28,S1PR1,SBDS,SCAMP3,SDHC,SEC31A,SEMA6D,SERINC5,SERPINB1,SERPINB8,SERPINC1,SET,SH3KBP1,SLC25A5,SLC4A4,SLC4A7,SMARCB1,SNX3,SPAG9,SPOCK1,SSTR2,STK25,STRN4,STT3B,STXBP5,SUCLG1,SYN1,SYNCRIP,SYP,SYT2,SYT7,TCERG1,TIMM50,TMOD1,TSC22D1,TSPAN13,TTC3,UBAC2,UNC5C,UQCRC1,USP33,USP8,VDAC2,VDAC3,VPS13D,VPS35,WWP1,YARS1,YWHAZ,ZDHHC9	249 (76)	74	 	 	 	APP,FOS,superoxide	GATA3,Mapk	 	 	 	 	
CDKL5	kinase	 	3	 	 	0.289	5.75E-16	1.00E-04	Akt,AKT1,Cdc42,CDKL5,CTNNB1,EGFR,ERK,ERK1/2,ESR1,HIF1A,HRAS,MAPK1,MAPK3,MECP2,Mek,MMP2,NFKBIA,NR3C2,NTRK2,P38 MAPK,PAK2,PI3K (complex),PIK3CB,PLCG2,PRKAA,PRKCA,RAC1,reactive oxygen species,RELA,SPI1,SRC (family),STAT1,STAT3,TCF7L2,TP53	ABCB8,ABLIM1,ACADS,ACAT1,ACAT2,ACSL6,ACSS1,ADCY1,ADH5,ALCAM,ALDH9A1,ANK3,ANO10,ANXA4,ANXA6,AP2A2,AP3M2,APLP1,ARFIP2,ARHGEF7,ASL,ASPA,ASPH,ATAD3A,ATP6V1A,ATP6V1H,BCLAF1,BIN1,BLVRA,CA2,CAMKK2,CD200,CDK5,CKB,CNRIP1,COQ3,COQ4,CPE,Crip2,CRYL1,CS,CSAD,CSMD3,CTNNA2,DAGLB,DBI,DDR1,DGKE,DLG2,DNAJA2,DNAJA3,DNAJB2,DNM1L,DR1,ENAH,ENO1,ENOPH1,EPHX1,ERBIN,FA2H,FBLN5,FGF13,FLOT2,FSCN1,FUT11,GAB1,GABPA,GCLM,GCSH,GLS,GNA12,GOLGA2,GOLGA4,HDAC2,HDLBP,HK1,HMOX2,HTRA2,HTT,ICAM5,IGBP1,IL1RAP,IL33,IPO7,ISCU,KCNA1,KCNC1,LIMS1,LIPE,LY6E,LY6H,MAP3K5,MAST3,MCAT,MECP2,METTL7A,MFN2,MICOS10,MLF2,MMUT,MOSPD2,MPDZ,MRPL1,MRPL10,MRPL18,MTMR2,NAP1L4,NDUFS2,NFS1,NID2,NUDCD2,NUDT7,OPA1,OSBPL1A,OXCT1,PADI2,PAK3,PAPSS1,PCDH1,PCDH10,PDE4B,PDK3,PEX5L,PHACTR1,PHB2,PHLPP1,PLA2G7,PLAAT3,PLTP,POLR1C,POLR2C,PPP2CA,PRDX3,PRKAR2A,PSMB4,PSMD1,PTPRS,QDPR,QKI,RAB33A,RAB35,RAB3A,RAB5A,RABEP1,RAP2A,RHOG,ROBO2,RYR2,S1PR1,SCAMP3,SCN4B,SEC31A,SEMA6D,SEMA7A,SERINC5,SERPINA1,SERPINC1,SH3KBP1,SLC12A5,SLC25A4,SLC38A2,SLC4A7,SMARCB1,SPAG9,SSBP1,ST13,STT3B,SUCLG1,SYN1,SYP,SYT2,TALDO1,TCERG1,TKT,TMOD1,TP53BP1,TPPP,TSPAN13,TSPAN2,TTR,UBL3,UGT8,UNC5C,UQCRC1,UQCRC2,USP8,VDAC3,VPS35,WWP1,YARS1,YWHAZ,ZDHHC9	192 (35)	34	 	MYCN	 	MECP2,RAC1	 	 	 	 	 	
C1QTNF9	other	 	3	 	 	0.996	6.50E-16	4.00E-04	26s Proteasome,Akt,AMPK,ARRB1,ASCL1,BCL2,C1QTNF9,CASP8,CCND1,CD247,CEBPB,Creb,CREB1,doxorubicin,E2F1,EDN1,EIF4E,EIF4EBP1,ERK,ESR1,estrogen receptor,ETV5,FH,FOS,FOXO3,FOXO4,GATA4,GSK3B,HIPK2,Ikb,INSR,JUN,MAP2,MAP2K1,MAPK1,MAPT,MKNK1,MMP2,MMP9,MTOR,MYC,MYCN,NCOA2,Nfat (family),NFKB2,NFKBIA,NOS3,Notch,NPPB,P38 MAPK,PI3K (complex),PNPLA2,PPARG,PRKAA2,RELA,SMAD2,SMAD3,SP1,SRF,STAT1,STAT5a/b,STAT6,TP53,TSC2,ZAP70	ABCB8,ACADS,ACAT1,ACAT2,ACOT2,ACSL6,ADAM11,ADAP1,ADCY1,ADH5,ADSS2,AHCYL1,AKAP5,ALDH9A1,ANO10,ANXA6,AP3D1,AP3M2,ARFIP2,ARHGEF7,ARPP19,ASF1A,ASL,ATAD3A,ATP6V0C,ATP6V1A,ATP6V1B2,ATP6V1H,BASP1,BDH1,BIN1,BLVRA,BLVRB,C1QBP,CA2,Cabp1,CAMK4,CAMKV,CBWD1,CCDC85A,CDA,CDH8,CHL1,CLPX,CLTC,CLU,CLUH,CNRIP1,CNTNAP2,COQ3,COQ4,CPE,CRABP1,CRHBP,Crip2,CRYL1,CSAD,CSMD3,CTNNA2,CTNND2,CTTN,DBI,DDR1,DHODH,DLG2,DMWD,DNAJA2,DNAJA3,DNAJB2,DNM1L,ECI1,EIF2AK2,ENAH,EPHX1,ERBIN,EXOSC8,FASN,FBLN5,FBXO7,FECH,FGF13,FKBP4,FLOT2,FUT11,GAA,GABPA,Gar1,GCSH,GDI2,GLS,GNA12,GNAZ,GNB1,GOLGA2,GOLGA4,GPD2,GSTP1,HABP2,HDAC2,HDLBP,HMOX2,HOMER2,HS2ST1,HTRA2,ICAM5,IL1RAP,KCNA2,LAP3,LIPE,LY6H,Macf1,MAP1A,MAST3,MCAT,MECP2,METTL7A,MICOS10,MLF2,MPDZ,MRPL1,MRPL10,MRPL18,MYCBP2,NACA,NAP1L4,NAP1L5,NDUFAF1,NFS1,NIBAN2,NID2,NOS1,Nrxn3,NUBP1,OPA3,PADI2,PAK3,PAK5,PCDH1,PCDH10,PCLO,PCYT2,PDCD10,PDHB,PDK3,PDLIM7,PEX19,PHACTR1,PHB2,PLA2G7,PLPPR4,PLTP,PMPCB,Podxl,POLR1C,POLR2C,PRDX3,PRKAR1A,PRKAR2A,PRKCB,PSMA3,PSMC4,PTPRS,QDPR,RAB14,RAB30,RAB35,RAB3A,RAB5A,RABEP1,RAP1GAP,RAP2B,RASGRF1,RHOG,RNPEP,ROBO2,RPLP0,RPS15,RPS28,SCAMP3,SDHC,SEC31A,SERINC5,SERPINB1,SERPINC1,SEZ6,SH3GLB1,SHTN1,SLC4A4,SLC4A7,SMARCB1,SNAP91,SNX3,SPAG9,SSBP1,SSTR2,ST13,STK25,STRN4,STT3B,STX12,STXBP5,SUCLG1,SYN1,SYT2,SYT7,TALDO1,TMOD1,TP53BP1,TPPP,TTC3,TTR,UGT8,UQCRC1,USP15,USP33,USP8,VDAC2,VDAC3,VPS13D,VPS18,VPS35,VPS8,WDR1,WWP1,YARS1,YWHAZ,ZDHHC9	227 (65)	64	 	 	 	 	ERK	 	 	 	 	
cyn BG60 protein	chemical reagent	 	3	 	 	-0.907	7.24E-16	6.00E-04	AMPK,ASCL1,BCL2,CASP8,CCND1,CEBPB,CHUK,Creb,CREB1,cyn BG60 protein,DDIT3,EIF4E,EIF4EBP1,ERK,ERK1/2,ESR1,estrogen receptor,ETV5,FOS,FOXO1,GATA4,GSK3B,HRAS,Ikb,IKBKB,MAP2,MAP2K1,MAPK1,MAPK8,MAPKAPK2,MAPT,Mek,MKNK1,MTOR,MYC,MYCN,MYOD1,NCOA2,Nfat (family),NFATC4,NFE2L2,NFkB (complex),NOS2,Notch,P38 MAPK,PI3K (complex),PPARG,RAF1,RELA,SIRT1,SMAD2,SMAD3,SP1,SRF,STAT3,STAT5a/b,STAT6,TP53,TSC2	ABCB8,ACADS,ACAT1,ACAT2,ACSL4,ACSL6,ADAM11,ADAM23,ADAP1,ADCY1,ADH5,ADSS2,AGPAT3,AHCYL1,AKAP5,AKR7A2,ALDH9A1,ANO10,AP3D1,AP3M2,ARFIP2,ARHGEF7,ARPP19,ASF1A,ASL,ATAD3A,ATP6V0C,ATP6V1A,ATP6V1B2,ATP6V1H,BASP1,BDH1,BLVRA,C1QBP,CA11,CA2,Cabp1,CAMKK2,CAMKV,CBLB,CBWD1,CCDC85A,CD200,CDA,CDH8,CHN1,CKB,CLPX,CLTC,CLU,CLUH,CNRIP1,CNTNAP2,COQ3,COQ4,COQ7,CPE,CRABP1,CRHBP,Crip2,CRYAB,CRYL1,CSAD,CSE1L,CSMD3,CTNNA2,CTNND2,CTTN,Cyb5r3,DBI,DLG2,DMWD,DNAJA2,DNAJA3,DNAJB2,DNM1L,EIF2AK2,ENPP2,EPHX1,ERBIN,EXOSC8,FBLN5,FBXO7,FKBP4,FLOT2,GAA,GAB1,GABPA,GABRA1,GAD1,Gar1,GCSH,GDI2,GLS,GNA12,GNAZ,GOLGA2,GOLGA4,GOT2,GPD2,HABP2,HDAC2,HDLBP,HMOX2,HOMER2,HTRA2,IDH3A,IGBP1,IL1RAP,ISCU,ITM2B,KCNC1,LAMA2,LAP3,LIPE,LMNB2,LY6H,Macf1,MAOA,MAP1A,MAST3,MCAT,MDH2,MECP2,METTL7A,MICOS10,MLF2,MPDZ,MRPL1,MRPL10,MRPL18,MRPL45,MRPL47,MRPL55,MRPS30,NACA,NAP1L4,NAP1L5,NDUFAF1,NFS1,NGEF,NIBAN2,NID2,Nrxn3,NUBP1,NUCB2,OPA3,OXCT1,PADI2,PAK3,PCDH1,PCDH10,PCK2,PCLO,PCSK2,PCYT2,PDCD10,PDHB,PDK3,PDLIM7,PEX19,PHB2,PIP5K1A,PLA2G7,PLEC,PLTP,PRDX3,PRKAR1A,PRKAR2A,PSMA3,PTPRS,QDPR,RAB14,RAB30,RAB35,RAB3A,RAB3C,RAB5A,RABEP1,RAP1GAP,RAP2B,RASGRF1,RHOG,RILPL1,RNPEP,RPLP0,RPS15,RPS28,RTCB,SCAMP3,SDHA,SDHB,SDHC,SEC31A,SERINC5,SERPINC1,SEZ6,SFXN1,SH3GLB1,SHTN1,SLC25A5,SLC4A4,SLC4A7,SMARCB1,SNAP91,SNX3,SPAG9,SPOCK1,SSTR2,ST13,STK25,STRN4,STX12,STXBP5,SUCLG1,SYN1,SYT2,SYT7,TMOD1,TP53BP1,TPPP,TSC22D1,TSPAN13,TTC3,UGT8,UQCRC1,UQCRC2,USP15,USP33,USP8,VDAC2,VDAC3,VPS13D,VPS35,WDR1,WWP1,YARS1,YWHAZ	238 (59)	58	 	 	 	ERK	 	 	 	 	 	
