© 2000-2021 QIAGEN. All rights reserved.

Analysis Details for My Projects->HD_Myelination_Paper->de1YQ175_res - 2019-03-28 04:51 PM
Workspace	My Projects
Project	HD_Myelination_Paper
Analysis	de1YQ175_res - 2019-03-28 04:51 PM
Date	Thu Mar 28 13:51:59 PDT 2019
Analysis ID	17615893

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Human OR Mouse OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->HD_Myelination_Paper->de1YQ175_res - 2019-03-28 04:51 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Liver Hyperplasia/Hyperproliferation	cancer	Liver cancer	1.05E-09	 	-0.295	 	-0.231	VRK2,SEZ6,ADD1,NMNAT2,RALGAPA2,PLCE1,GAL3ST3,PITRM1,PAK3,KHDRBS2,GRM3,CCNT2,CYB5D1,MAPKBP1,LUZP2,GABRA1,DPP3,TWNK,SCRIB,CHST2,EEF1A1,TMCC2,SAMD9L,AMPD3,MYRF,FOXG1,NRAS,GTPBP3,WRAP53,PNPLA7,MGAT5B,MAP3K1,RANBP10,CEP19,ZNF423,OPCML,RCBTB1,NUDT6,LRFN1,IQCE,TMCC3,GARRE1,DLAT,NBEAL2,DPY19L4,TSPAN7,RGS3,SPRY4,CA2,GPR161,GPSM2,EGLN1,RFC2,MAP1A,PTPN5,CLMN,ENO1,ARHGEF4,PLCL1,ST3GAL1,ITIH5,ANTXR2,SET,DAAM1,LIFR,RNF220,MLIP,DAAM2,SLITRK4,MGAT1,CELF2,DCTN4,EVI5,KMT2D,PTPRE,ABLIM1,ADAMTSL1,TSEN34,NUDT12,LONRF2,SRPX2,RPL7A,TNRC6B,RAI2,SI,WDR35,ANO6,RXFP3,PTPDC1,PPP1R1B,VSIG10,ASTN1,ZNF14,EXOC7,SCLY,AEBP1,PRC1,TGFB2,JAK1,GPR158,PEX1,CABIN1,B3GALT4,CHD4,CDKN1B,FBXO47,GMPS,CIC,CFTR,NAA25,SLC39A10,SERPIND1,KCNAB1,PPFIBP1,ABCB4,TBC1D4,GAREM2,TUSC3,CADM2,ZNF609,ATG4C,XRCC6,ETV4,HAPLN2,PIK3CA,E2F8,COL20A1,E2F2,TACC2,MAPT,HSP90AA1,MDK,FCHSD2,PRR5L,SOX6,PAK2,MYO1F,STXBP1,TRIM27,CAP2,RPSA,LBR,NKD1,IER5,MAGEE2,ARFGEF3,TMX2,ZFYVE28,SEZ6L2,CCDC88C,SPG11,CTNND2,GPR27,RAPGEF5,CDH2,CCDC142,SF3B1,CYP7B1,PANK2,TDRD3,TMEM87B,SFRP1,PIK3R5,PPARA,PKM,TEX2,GLB1,EXTL2,MFN2,ARNT2,PHC3,ADAMTS17,WDR17,SNTG1,WWP1,MAST4,RGS7,TRIB1,CDH15,FABP7,SETDB1,SHROOM1,SLITRK6,PCDHAC2,BRCA2,BCL2L1,POLL,TNK2,NGLY1,TUBGCP6,KLF13,RNF19A,ATF2,SLC6A6,TMEM201,SLC12A6,AP5B1,NUB1,TRO,ARHGEF12,PRDM5,KIF3C,HARBI1,SEC62,LPCAT2,BCAP29,CD82,KIAA1549,TP53,FARSA,ARRB1,VPS39,GCFC2,FN1,NCS1,RANBP17,RTN3,POLB,PIM3,TCOF1,APBA1,ITGB5,PCDH20,POLE4,UCHL1,Scd2,SENP6,FBXO2,EPHA4,MAST3,SLC4A3,PDZD2,MUSK,SLC8A3,SRF,NUP214,BEND7,PCDH9,MBD5,MTMR2,MBTPS1,PCDHB14,SKAP2,GLB1L,SYT16,PROX2,PLS1,CYTH1,GORASP2,NDRG3,XK,AGAP1,ZNF267,IVD,PIK3C3,SPIDR,ADAM9,SLC7A5,ANKRD17,IMPDH2,TAPT1,MKX,CALB2,NFIB,PTPRT,INSR,ANXA2,NAGLU,TULP4,NEIL3,SCFD1,LARP4B,OPRL1,TUBB4B,CCP110,BRAF,BSDC1,REEP2,LMBR1,DCX,GOT1,MSH2,MMP16,MICB,PLEKHG3,GAK,HIVEP3,EDNRB,DNAJB12,AXIN1,STAB1,MTHFR,IFT80,TAB2,PIK3R1,NR2C2,ARHGAP22,SEMA4F,COL12A1,PDZRN4,CEP104,SLC45A3,UBE3C,VIPR2,TBCEL,RC3H2,BMS1,ID3,ADGRG1,SLC2A1,NFATC3,DLGAP1,PRKCSH,PLEKHG2,ARID4B,LDB3,PPP2R2B,FNIP2,BAALC,RFC3,SOS2,ABCC4,MMP2,ZBTB48,SSTR1,EIF4B,DPP6,TRIM21,EEF2,HNMT,PPP1R15B,MARS,LRP1,SCUBE1,CDC37L1,TMEM47,MBIP,RIOK3,MLYCD,LRRC1,AP3B2,NAALADL2,CSMD1,PCDH7,TBC1D10A,NKD2,IFIT3,TNFRSF21,MTFMT,JUP,LTBR,HLA-G,ADAMTS10,CLIP4,CSPG5,C1QL3,TBC1D30,PSMC2,EPB41L3,GRIK1,AHR,BCAR1,TMEM177,MCM4,DIAPH3,MOB3C,WDR3,ZIC5,BCL2L11,NUFIP1,GNAO1,NDRG1,BAG6,EPHA3,POLD1,ASRGL1,NSD1,NMT1,ZCCHC12,SPON1,SFRP5,DENND2B,PNMA2,PCDHA11,HTT,STK11,ADCY2,MEF2D,GRM5,TOX3,TSEN15,DHX30,GPKOW,FGFR3,RABGGTB,NCALD,RHPN1,LRRC8B,CEP120,ELOVL5,CNTN6,RNF6,SMOC1,RAD21,CECR2,RCOR2,MYRIP,PEX5L,PRKD1,HSP90AB1,HIPK2,APEX1,OSBPL7,ITPR2,Mt1,RASAL2,PACS2,CPNE8,FOXK1,LRTM2,PCDHGA1,PPP1R16B,TBC1D16,DTNA,MPI,CAD,GSR,UBQLN4,OSBPL2,BCL9L,TET3,RASSF2,ATP1B3,INSIG1,POT1,ROBO2,TCF12,PTER,PDGFRA,RB1CC1,TDRD6,LRRC42,PCDH19,RNFT1,BEND5,SLITRK5,PIP4K2A,MOBP,MARF1,ARHGEF2,UBQLN1,FAM83D,ELAVL1,STK17B,DPP10,THUMPD1,SLITRK1,CIPC,GRB14,GLUL,RBBP5,RBM26,SEMA3E,STK11IP,MTMR7,PPFIA2,USP54,GPM6A,MEIS3,GPR19,IQCC,SYN2,MCM3AP,MINDY4,EDRF1,DHX16,PPP2R1A,TRMT61A,LMLN,ACKR3,ANGPT2,MTOR,DCLK2,ANXA5,ATXN3,NR2F2,DNASE1,CAMK2B,CDC42BPA,TRAM1L1,VPS37A,ATP1A1,THRA,CDK14,KIF21A,SYNGR3,FAAP100,TLN2,PISD,ARL4D,ALDH1A1,ACTB,ME3,CHD9,BRINP3,PNPLA6,PHACTR3,UGP2,PLEKHA7,ZNF536,SNX33,LSAMP,PKP4,SOX1,SBF1,RTN1,SBNO2,NUP35,HHIP,KDM6A,ZNF513,STON2,RRM1,LRRTM1,PTPRG,ADAR,AGRN,SMPD4,PDLIM1,MBD2,CACNG4,TDP2,FKBP15,ZBTB16,PFKFB2,LIMCH1,ST14,WIPF1,PDE4B,NCOA3,RPL6,GPR45,VIM,SPATA1,PCDH10,B3GNT7,PDLIM2,FANCI,CALCRL,SLC1A3,RGS9,NTRK2,MEF2B,CDH11,ELMO1,SETD5,INPP5A,ASPSCR1,FNBP1,COBL,SIPA1L3,REV1,NOTCH1,MBP,KLF6,PAK1,EML5,PIKFYVE,KAZN,NALCN,UBASH3B,RHOG,CTNNA2,WDR6,PTPRK,CNTN1,SLITRK2,GARNL3,SP3,NAB1,PTP4A3,HIRA,PAM,MARCHF8,NFATC2,WNK2,TYMS,KCNQ5,RXRG,ADAMTS2,MAP2,TNR,LARS2,HIVEP2,EXOC6B,SEPTIN10,PRICKLE2,SEMA3C,MAP1B,UNC5B,ENOX1,ENDOD1,TTLL7,VPS37B,MGAT2,DGCR8,BACE1,PLA2G4A,LRRTM4,NINL,CYP27A1,PMPCA,PTPRZ1,MATN4,ACTR3B,RAP1GAP,CNOT1,SAP25,APBA2,POGK,TTC3,SCN1A,SLC1A1,SLC38A2,DOCK11,DOCK2,ITGA4,DUSP7,STAM,SPTB,LINGO1,AFF4,RHBDD3,FHIT,IFNAR2,OGDH,LRRTM3,CDKL3,TRIM62,SPARCL1,NBAS,ZFPM2,GRIA2,SH3BP2,FBP1,SRM,ZBTB26,SCAF8,MMP15,HDAC9,GPR17,ARSB,BRCA1,RNF10,NTN1,PTPN2,PRPF4,PRDM15,DIPK1B,SOBP,RARS2,GNAS,PHLDB1,TMEFF1,ABRAXAS1,MFSD2A,SECISBP2L,TEFM,POC1B,CPLX3,COTL1,MEX3B,INHBB	673	
Liver Hyperplasia/Hyperproliferation	liver tumor	Liver tumor	4.45E-09	 	-0.312	 	-0.212	VRK2,SEZ6,ADD1,NMNAT2,RALGAPA2,PLCE1,GAL3ST3,PITRM1,PAK3,KHDRBS2,GRM3,CCNT2,CYB5D1,MAPKBP1,LUZP2,GABRA1,DPP3,BRD9,TWNK,VSTM2A,SLC19A1,SCRIB,CHST2,EEF1A1,TMCC2,PSD2,SAMD9L,AMPD3,MYRF,FOXG1,NRAS,GTPBP3,WRAP53,PNPLA7,MGAT5B,MAP3K1,RANBP10,CEP19,WHAMM,ZNF423,OPCML,RCBTB1,NUDT6,LRFN1,IQCE,TMCC3,GARRE1,DLAT,NBEAL2,CUL1,DPY19L4,TSPAN7,RAB6A,DCTN1,RGS3,SPRY4,CA2,GPR161,GPSM2,EGLN1,RFC2,MAP1A,DDX54,PTPN5,CLMN,ENO1,ARHGEF4,PLCL1,ST3GAL1,OLFM1,EEF2KMT,ITIH5,ANTXR2,FGF7,SET,RPL7L1,DAAM1,LIFR,RNF220,MLIP,DAAM2,SLITRK4,MGAT1,CELF2,DCTN4,EVI5,KMT2D,PTPRE,ABLIM1,ADAMTSL1,TSEN34,FTH1,NUDT12,LONRF2,SRPX2,RPL7A,TNRC6B,RAI2,BMP2,SNX22,SI,WDR35,ANO6,SLC34A3,RXFP3,PTPDC1,PPP1R1B,VSIG10,ASTN1,ZNF14,EXOC7,INPP5J,ZNF878,SCLY,AEBP1,PRC1,TGFB2,JAK1,ZNF563,RPLP0,GPR158,PEX1,CABIN1,B3GALT4,CHD4,CDKN1B,FBXO47,GMPS,CIC,CFTR,ZNF616,NAA25,SLC39A10,SERPIND1,KCNAB1,PPFIBP1,ABCB4,SEMA6D,TBC1D4,GAREM2,TUSC3,CADM2,ZNF609,ATG4C,XRCC6,ETV4,HAPLN2,PIK3CA,E2F8,COL20A1,E2F2,TACC2,MAPT,HSP90AA1,MDK,FCHSD2,PRR5L,SOX6,PAK2,ZNF664,CXorf56,MYO1F,STXBP1,TRIM27,CAP2,CERS2,RPSA,LBR,NKD1,IER5,MAGEE2,ARFGEF3,TMX2,ZFYVE28,LRRCC1,SEZ6L2,KLHL5,CCDC88C,SPG11,CTNND2,GPR27,RAPGEF5,CDH2,CCDC142,SF3B1,CYP7B1,PANK2,TDRD3,TMEM87B,DHX57,SFRP1,PIK3R5,PPARA,PKM,TEX2,TTBK1,GLB1,EXTL2,SCYL1,ELFN1,MFN2,ARNT2,PHC3,ADAMTS17,WDR17,CHST8,SNTG1,WWP1,MAST4,RGS7,TRIB1,CDH15,FABP7,ZNF442,CADM1,SETDB1,SHROOM1,SLITRK6,PCDHAC2,BRCA2,BCL2L1,POLL,TNK2,NGLY1,TUBGCP6,KLF13,RNF19A,ATF2,SLC6A6,TMEM201,SLC12A6,AP5B1,NUB1,TRO,ARHGEF12,PRDM5,KIF3C,HARBI1,SEC62,LPCAT2,BCAP29,CD82,KIAA1549,TP53,FARSA,ARRB1,VPS39,GCFC2,SLU7,FN1,WIPI2,NCS1,RANBP17,RTN3,POLB,UGDH,PIM3,TCOF1,APBA1,ITGB5,PCDH20,POLE4,UCHL1,Scd2,SENP6,FBXO2,EPHA4,MAST3,RDX,SLC4A3,PDZD2,MUSK,SLC8A3,SRF,NUP214,BEND7,PCDH9,MBD5,MTMR2,MBTPS1,PCDHB14,ZNF426,SKAP2,GLB1L,SYT16,PROX2,PLS1,CYTH1,GORASP2,NDRG3,XK,AGAP1,ZNF267,IVD,PIK3C3,SPIDR,ADAM9,SLC7A5,ANKRD17,IMPDH2,TAPT1,MKX,CALB2,NFIB,PTPRT,INSR,ANXA2,NAGLU,TULP4,NEIL3,SCFD1,LARP4B,OPRL1,TUBB4B,CCP110,BRAF,BSDC1,REEP2,LMBR1,DCX,ARHGAP42,GOT1,ANKRD46,MSH2,MMP16,MICB,PLEKHG3,GAK,HIVEP3,EDNRB,DNAJB12,AXIN1,STAB1,MTHFR,IFT80,TAB2,PIK3R1,C1orf21,NR2C2,ARHGAP22,SEMA4F,COL12A1,PDZRN4,CEP104,SLC45A3,UBE3C,GPHN,VIPR2,TBCEL,RC3H2,BMS1,ID3,ADGRG1,SLC2A1,SEC24D,NFATC3,DLGAP1,PRKCSH,PLEKHG2,ARID4B,LDB3,PPP2R2B,FNIP2,BAALC,RFC3,SOS2,ABCC4,CTSK,MMP2,ZBTB48,SSTR1,EIF4B,DPP6,TRIM21,EEF2,HNMT,PPP1R15B,MARS,LRP1,SCUBE1,CDC37L1,TMEM47,MBIP,RIOK3,MLYCD,LRRC1,AP3B2,NAALADL2,RGS19,CSMD1,PCDH7,TBC1D10A,NKD2,IFIT3,TNFRSF21,MTFMT,JUP,LTBR,HLA-G,ADAMTS10,PWP1,CLIP4,CSPG5,C1QL3,TBC1D30,PSMC2,EPB41L3,GRIK1,AHR,BCAR1,TMEM177,MCM4,DIAPH3,MOB3C,WDR3,ZIC5,BCL2L11,NUFIP1,GNAO1,NDRG1,BAG6,EPHA3,POLD1,ASRGL1,NSD1,NMT1,ZCCHC12,SPON1,SFRP5,DENND2B,PNMA2,PCDHA11,HTT,STK11,ADCY2,KCNK10,MEF2D,GRM5,RASGRP3,TOX3,TSEN15,DHX30,GPKOW,FGFR3,RABGGTB,NCALD,RHPN1,LRRC8B,CEP120,ELOVL5,CNTN6,RNF6,SMOC1,RAD21,CECR2,RCOR2,MYRIP,PEX5L,CEP68,PRKD1,HSP90AB1,HIPK2,APEX1,SPOUT1,OSBPL7,MTHFD2,ITPR2,Mt1,RASAL2,PACS2,CPNE8,PHLPP1,FOXK1,LRTM2,PCDHGA1,PPP1R16B,FAAH,TBC1D16,DTNA,MPI,CAD,GSR,DCPS,UBQLN4,OSBPL2,RNF166,BCL9L,TET3,RASSF2,ATP1B3,INSIG1,POT1,HDAC5,ROBO2,TCF12,PTER,PDGFRA,RB1CC1,TDRD6,LRRC42,PCDH19,RNFT1,BEND5,SLITRK5,PDPN,PIP4K2A,MOBP,MARF1,EFHD1,ARHGEF2,UBQLN1,FAM83D,ELAVL1,STK17B,DPP10,THUMPD1,SLITRK1,CIPC,GRB14,GLUL,RBBP5,RBM26,SEMA3E,STK11IP,MTMR7,PPFIA2,USP54,GPM6A,MEIS3,GPR19,IQCC,SYN2,MCM3AP,MINDY4,EDRF1,DHX16,PPP2R1A,TRMT61A,LMLN,ACKR3,ANGPT2,MTOR,DCLK2,ANXA5,ATXN3,NR2F2,DNASE1,TRIM46,CAMK2B,CDC42BPA,TRAM1L1,VPS37A,ATP1A1,THRA,CDK14,KIF21A,SYNGR3,FAAP100,TLN2,PISD,VWA5A,ARL4D,ALDH1A1,ACTB,ME3,CHD9,BRINP3,PNPLA6,PHACTR3,UGP2,PLEKHA7,ZNF536,SNX33,SLC15A4,SUSD5,LSAMP,PKP4,SOX1,RAD54L2,SBF1,RTN1,SBNO2,NUP35,HHIP,KDM6A,ZNF513,C2CD4D,STON2,RRM1,LRRTM1,PTPRG,ADAR,AGRN,GALNT10,SMPD4,PDLIM1,MBD2,CACNG4,TDP2,FKBP15,ZBTB16,PFKFB2,SERPINE2,LIMCH1,ST14,WIPF1,PDE4B,NCOA3,RPS20,RPL6,GPR45,VIM,SPATA1,PCDH10,B3GNT7,PDLIM2,FANCI,CALCRL,CNRIP1,PTPN11,LZTS2,SLC1A3,RGS9,NTRK2,MEF2B,RPL4,CDH11,ELMO1,SETD5,INPP5A,ASNS,ASPSCR1,FBLN7,FNBP1,COBL,SIPA1L3,REV1,NOTCH1,MBP,KLF6,PAK1,EML5,PIKFYVE,KAZN,NALCN,UBASH3B,RHOG,CTNNA2,WDR6,PTPRK,CNTN1,SLITRK2,GARNL3,SP3,NAB1,PDXK,PTP4A3,HIRA,PAM,MARCHF8,NFATC2,WNK2,TYMS,KCNQ5,RXRG,HERC3,DNER,ADAMTS2,MAP2,TNR,LARS2,HIVEP2,EXOC6B,SEPTIN10,PRICKLE2,SEMA3C,MAP1B,UNC5B,SYF2,ENOX1,ENDOD1,TTLL7,VPS37B,MGAT2,DGCR8,BACE1,PLA2G4A,LRRTM4,NINL,CYP27A1,PMPCA,PTPRZ1,TMEM184B,MATN4,INTS13,ACTR3B,RAP1GAP,CNOT1,PCDHB2,SAP25,APBA2,POGK,TTC3,SCN1A,SLC1A1,SLC38A2,DOCK11,DOCK2,ITGA4,DUSP7,STAM,SPTB,LINGO1,PAPOLG,AFF4,RHBDD3,FHIT,IFNAR2,OGDH,LRRTM3,CDKL3,TRIM62,SPARCL1,ZNF780B,NBAS,GPCPD1,ZFPM2,GRIA2,SH3BP2,FBP1,SRM,ZBTB26,SCAF8,MMP15,HDAC9,GPR17,ARSB,SEC16A,BRCA1,KCNA2,RNF10,NTN1,RPL21,SDC2,PTPN2,PRPF4,PRDM15,DIPK1B,SOBP,RARS2,SH2B3,PDPK1,GNAS,PHLDB1,TMEFF1,ABRAXAS1,MFSD2A,SECISBP2L,TEFM,POC1B,CPLX3,COTL1,DHX9,MEX3B,VOPP1,INHBB	766	
Hepatocellular Carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Hepatocellular carcinoma	9.03E-06	 	-0.253	 	-0.169	ADD1,PANK2,SF3B1,MMP2,ATP1A1,THRA,CDK14,RALGAPA2,SSTR1,SFRP1,PPARA,PKM,EEF2,ME3,BRINP3,DPP3,ZNF536,CHST2,LRRC1,EEF1A1,AP3B2,LTBR,JUP,HLA-G,SAMD9L,CLIP4,HHIP,KDM6A,NRAS,RRM1,ADAR,BRCA2,BCL2L1,KLF13,ZIC5,BCL2L11,GNAO1,PFKFB2,POLD1,ASRGL1,KIF3C,TSPAN7,ST14,TP53,KIAA1549,NCOA3,CA2,SPON1,SFRP5,VIM,FN1,STK11,ADCY2,NTRK2,ENO1,ELMO1,POLB,TOX3,PLCL1,INPP5A,PIM3,FGFR3,SIPA1L3,POLE4,NOTCH1,KLF6,Scd2,PAK1,RHPN1,SENP6,SET,KAZN,LIFR,CNTN1,SRF,HSP90AB1,Mt1,NFATC2,TNRC6B,RASAL2,TYMS,PPP1R16B,TNR,MAP2,DGCR8,VSIG10,ATP1B3,ADAM9,ROBO2,IMPDH2,MKX,PDGFRA,PRC1,INSR,JAK1,CNOT1,NEIL3,TUBB4B,BRAF,GPR158,SCN1A,CDKN1B,SLC1A1,DOCK11,DOCK2,FAM83D,STK17B,MSH2,CIPC,GLUL,FHIT,IFNAR2,GPM6A,OGDH,ABCB4,AXIN1,EDNRB,STAB1,GPR19,TRIM62,PIK3R1,ARHGAP22,SYN2,ZNF609,ZFPM2,PIK3CA,E2F8,FBP1,HSP90AA1,MDK,BRCA1,MTOR,NTN1,ANXA5,ADGRG1,DIPK1B,CAP2,RPSA,NFATC3,GNAS,TMX2,TMEFF1,LDB3,MFSD2A,TEFM,CTNND2,RAPGEF5	147	
Liver Hyperplasia/Hyperproliferation	hepatic adenocarcinoma	Hepatic adenocarcinoma	8.19E-04	 	 	 	 	CDH2,BRCA1,POLE4,TYMS,TRIM62,TP53,NRAS,RRM1,AHR,PIK3CA,BRCA2,HSP90AB1,HSP90AA1	13	
Liver Hyperplasia/Hyperproliferation	liver cholangiocarcinoma	Metastatic liver cholangiocarcinoma	3.19E-03	 	 	 	 	RRM1,POLE4,TYMS,HSP90AB1,HSP90AA1	5	
Liver Hyperplasia/Hyperproliferation	liver cholangiocarcinoma	Unresectable liver cholangiocarcinoma	3.19E-03	 	 	 	 	RRM1,POLE4,TYMS,HSP90AB1,HSP90AA1	5	
Liver Hyperplasia/Hyperproliferation	liver cholangiocarcinoma	Liver cholangiocarcinoma	3.79E-03	 	 	 	 	CDH2,BRCA1,NRAS,RRM1,PIK3CA,POLE4,TYMS,BRCA2,HSP90AB1,HSP90AA1,TP53	11	
Liver Hyperplasia/Hyperproliferation	liver adenoma	Hepatocellular adenoma	6.60E-03	 	1.964	 	2.054	GLUL,MTOR,GNAS,AHR,STK11,PPARA,SLC2A1,MSH2	8	
Cardiac Dysfunction	familial isolated autosomal dominant noncompaction of left ventricular myocardium	Familial isolated autosomal dominant noncompaction of left ventricular myocardium	7.23E-03	 	 	 	 	DTNA,LDB3	2	
Cardiac Stress Response	oxidative stress response	Oxidative stress response of cardiomyocytes	7.23E-03	 	 	 	 	INSR,IL33	2	
Liver Inflammation/Hepatitis	acute hepatitis	Acute hepatitis	7.93E-03	 	 	 	 	PDE8A,IMPDH2,MMP2,IFNAR2,CASP3,NAGLU,PDE4B,ADORA1	8	
Renal Inflammation, Renal Nephritis	membranous glomerulonephritis	Membranous glomerulonephritis	1.07E-02	 	 	 	 	HBEGF,IMPDH2,MTOR,CLU,ITGA4,PDLIM1	6	
Cardiac Enlargement	enlargement	Enlargement of heart	1.18E-02	 	 	 	 	CDH2,ABCC4,MMP2,ERBIN,NFATC2,THRA,DPP6,NCF1,PLCE1,HPRT1,GUCY1A1,MBNL2,DTNA,CACNB1,GPX7,TMPO,PLA2G4A,DGCR8,APLN,MDM4,HBEGF,HDAC5,ADRA1B,CYP2J2,JUP,INSR,RCAN2,DNAJC3,BRAF,AHR,CDKN1B,P2RX4,ZNF260,BCL2L1,CACNB3,SLC6A6,SMTN,STAB1,LITAF,PIK3R1,TP53,FLVCR1,FN1,SMAD7,PTGDS,ZFPM2,PIK3CA,STK11,FKTN,PTPN11,EGLN1,SCG5,ITGB3,SLC1A3,PFKM,MEF2D,HDAC9,IL33,ACKR3,MTOR,ANGPT2,NOTCH1,KAZN,ADGRG1,NFATC3,CHGA,CAV1,MLIP,GNAS,PRKCA,LDB3,SP3,CNTF,PRKD1,SCO2,NAB1,ADORA1	77	
Increased Levels of Red Blood Cells	quantity	Increased Levels of Red Blood Cells	1.33E-02	 	1.191	 	0.699	KLF13,CD59,SOX6,SIPA1,PTPN2,TUSC2,PIK3R1,TP53,FGFRL1,APEX2,PPP1R15B,BMP4,ARID4B,ITGB3,RASSF2,MDM4	16	
Cardiac Dilation	dilation	Dilation of heart chamber	1.53E-02	 	-0.707	 	-0.629	HBEGF,CAV1,SRF,NCF1,PLCE1,MARCKSL1,GAB1,SLC2A1	8	
Liver Enlargement	hepatomegaly	Hepatomegaly	1.54E-02	 	 	 	 	Mt1,AMACR,PLA2G16,PPARA,INSR,ABCB4,TYSND1,AHR,ABCD3,PTPN11,STK11,ARID4B,SCG5,FADS2,CYP27A1	15	
Renal Necrosis/Cell Death	cell viability	Cell viability of kidney cell lines	1.55E-02	 	0.508	 	0.381	HBEGF,BRCA1,IRF9,USP14,TAF4B,ANXA5,APP,CAV1,HTT,HIP1,VPS13A,BCL2L1,MAPT	13	
Nephrosis	nephrosis	Nephrosis	1.62E-02	 	 	 	 	IMPDH2,MTOR,ATP1A1,ITGA3,PTPRO,PLCE1,PDE4B,CA2,PDE8A,CLU,MAPKBP1,ALDH5A1,ZNF423,ITGA4,DCDC2,PDLIM1,SMARCAL1,ADORA1,TPRKB	19	
Nephrosis	minimal change nephrotic syndrome	Minimal change nephrotic syndrome	1.88E-02	 	 	 	 	IMPDH2,MTOR,CLU,ALDH5A1,PDLIM1	5	
Renal Enlargement	hypertrophy	Hypertrophy of kidney cells	2.00E-02	 	 	 	 	NFATC3,SMAD7,PDPK1,RCBTB1	4	
Liver Inflammation/Hepatitis	chronic infection	Chronic infection by hepatitis B virus	2.05E-02	 	 	 	 	POLD1,POLB	2	
Renal Degeneration	degeneration	Degeneration of renal tubule	2.05E-02	 	 	 	 	Mt1,MDK	2	
Liver Inflammation/Hepatitis	susceptibility to hepatitis B virus	Susceptibility to hepatitis B virus	2.05E-02	 	 	 	 	IL10RB,IFNAR2	2	
Renal Proliferation	cell proliferation	Cell proliferation of kidney cell lines	2.09E-02	 	-0.130	 	-0.195	GAK,Mt1,FGF1,ZBTB48,PLCE1,TP53,CTCF,CDK2AP1,HAS2,QPCT,PPP2R1A,UNC5B,SDCBP,HSP90AA1,NINL,FGFR3,MTOR,KLF6,NTN1,DLST,SAT1,CAV2,CCNH,CDKN1B,HSP90AB1,PTP4A3	26	
Cardiac Damage	cardiotoxicity	Cardiotoxicity	2.10E-02	 	 	 	 	NCF4,ADRA1B,CBR1,POLD1,HPRT1,HSP90AB1,HSP90AA1,POLB,TUBB4B	9	
Renal Enlargement	hypertrophy	Hypertrophy of kidney	2.35E-02	 	 	 	 	NFATC3,SMAD7,PDPK1,E2F2,BAG6,STAB1,RCBTB1,RARB	8	
Liver Cirrhosis	decompensated cirrhosis of liver	Decompensated cirrhosis of liver	2.48E-02	 	 	 	 	IMPDH2,POLD1,POLB	3	
Cardiac Arrythmia	ventricular extrasystole	Ventricular extrasystole	2.61E-02	 	 	 	 	REST,ADRA1B,MECP2,KCNA1	4	
Liver Hyperplasia/Hyperproliferation	hepatoblastoma	Hepatoblastoma	2.67E-02	 	 	 	 	BRAF,RRM1,MTOR,POLE4,TYMS,HSP90AB1,HSP90AA1,TP53,TUBB4B	9	
Liver Hyperplasia/Hyperproliferation	development	Development of liver tumor	2.70E-02	 	0.002	 	0.135	Mt1,FHIT,KLF6,LTBR,PPARA,ABCB4,TRIM62,PKM,PIK3R1,TP53,NCOA3,CERS2,NRAS,AHR,STK11,LZTS2,MSH2,PIM3	18	
Renal Enlargement	hypertrophy	Hypertrophy of renal glomerulus	2.98E-02	 	 	 	 	NFATC3,SMAD7,PDPK1,E2F2,BAG6,STAB1,RARB	7	
Cardiac Damage	damage	Damage of myocardium	3.33E-02	 	1.000	 	1.019	CAV1,ANGPT2,PPARA,APLN	4	
Cardiac Hypoplasia	hypoplasia	Hypoplasia of trabeculae carne	3.42E-02	 	-0.239	 	0.088	NFATC3,ANKRD17,NOTCH1,ZFP36L1,JUP,TGFB2,HEY1	7	
Hepatocellular Carcinoma, Liver Hyperplasia/Hyperproliferation	development	Development of hepatocellular carcinoma	3.49E-02	 	-0.064	 	0.084	Mt1,FHIT,KLF6,LTBR,PPARA,ABCB4,TRIM62,PKM,PIK3R1,TP53,NRAS,STK11,MSH2,PIM3	14	
Cardiac Stenosis	stenosis	Stenosis of pulmonary valve	3.49E-02	 	 	 	 	HBEGF,ACKR3,FGFRL1	3	
Renal Necrosis/Cell Death	apoptosis	Apoptosis of kidney cell lines	3.51E-02	 	0.175	 	-0.022	FGF1,BCL2L11,TP53,SNCA,PTGDS,HTT,UNC5B,MAPT,NTRK2,TFRC,BOK,TNFRSF19,BRCA1,EEF1A1,TCF12,PAK2,TJP2,APP,TRIM27,SRXN1,RNF13,CITED2,RHOG,RAD21,BRAF,PDPK1,PRMT2,MAP3K1,CASP3,BCL2L1,HIPK2,VOPP1	32	
Cardiac Hypoplasia	hypoplasia	Hypoplasia of heart chamber	3.72E-02	 	-0.853	 	-0.481	NFATC3,ANKRD17,HAS2,ZFPM2,NOTCH1,ZFP36L1,JUP,TGFB2,HEY1	9	
